"participantID","age","female","nonChinese","sesInc","sesLad","day","itemDisc1","itemDisc2","itemDisc3","itemDisc4","itemDisc5","itemDisc6","itemDisc7","itemDisc8","itemDisc9","itemDayCogFail01","itemDayCogFail02","itemDayCogFail03","itemDayCogFail04","itemDayCogFail05","itemDayCogFail06","itemDayCogFail07","itemDayCogFail08","itemDayCogFail09","itemDayCogFail10","itemDayCogFail11","itemDayCogFail12","itemDayCogFail13","itemDayStressorArgue","itemDayStressorAvoid","itemDayStressorWork","itemDayStressorHome","itemDayStressorDiscrimination","itemDayStressorNetwork","itemDayStressorOther"
"DISC-CF-2024",22,1,0,3,6,7,1,1,2,1,2,1,2,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2025",24,0,0,2,6,1,1,2,1,1,1,1,2,2,1,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
"DISC-CF-2025",24,0,0,2,6,2,1,2,1,1,1,1,2,2,1,2,3,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2025",24,0,0,2,6,3,1,2,1,1,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"DISC-CF-2025",24,0,0,2,6,4,1,2,1,1,1,1,2,2,1,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2025",24,0,0,2,6,5,1,2,1,1,1,1,2,2,1,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2025",24,0,0,2,6,6,1,2,1,1,1,1,2,2,1,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0
"DISC-CF-2025",24,0,0,2,6,7,1,2,1,1,1,1,2,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2026",21,1,0,3,6,1,1,2,1,3,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0
"DISC-CF-2026",21,1,0,3,6,2,1,2,1,3,1,1,1,1,1,2,3,0,0,0,0,0,3,0,0,0,1,0,0,1,1,1,0,0,0
"DISC-CF-2026",21,1,0,3,6,3,1,2,1,3,1,1,1,1,1,0,0,0,0,3,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-2026",21,1,0,3,6,4,1,2,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"DISC-CF-2026",21,1,0,3,6,5,1,2,1,3,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2026",21,1,0,3,6,6,1,2,1,3,1,1,1,1,1,3,3,0,2,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,1
"DISC-CF-2026",21,1,0,3,6,7,1,2,1,3,1,1,1,1,1,3,2,2,0,0,0,2,3,3,3,0,0,2,0,0,0,0,0,0,0
"DISC-CF-2027",20,0,0,3,6,1,1,1,1,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2027",20,0,0,3,6,2,1,1,1,2,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2027",20,0,0,3,6,3,1,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2027",20,0,0,3,6,4,1,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2027",20,0,0,3,6,5,1,1,1,2,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-2027",20,0,0,3,6,6,1,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2027",20,0,0,3,6,7,1,1,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2028",22,1,1,5,6,1,1,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2028",22,1,1,5,6,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2028",22,1,1,5,6,3,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"DISC-CF-2028",22,1,1,5,6,4,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2028",22,1,1,5,6,5,1,1,2,2,2,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2028",22,1,1,5,6,6,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"DISC-CF-2028",22,1,1,5,6,7,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"DISC-CF-2029",23,0,0,3,8,1,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2029",23,0,0,3,8,2,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2029",23,0,0,3,8,3,2,2,1,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-2029",23,0,0,3,8,4,2,2,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2029",23,0,0,3,8,5,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2029",23,0,0,3,8,6,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2029",23,0,0,3,8,7,2,2,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2030",26,0,0,2,7,1,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"DISC-CF-2030",26,0,0,2,7,2,1,1,1,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2030",26,0,0,2,7,3,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2030",26,0,0,2,7,4,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2030",26,0,0,2,7,5,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2030",26,0,0,2,7,6,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2030",26,0,0,2,7,7,1,1,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2031",24,0,0,6,8,1,2,2,2,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
"DISC-CF-2031",24,0,0,6,8,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2031",24,0,0,6,8,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2031",24,0,0,6,8,4,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2031",24,0,0,6,8,5,2,2,2,1,1,1,1,1,1,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2031",24,0,0,6,8,6,2,2,2,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2031",24,0,0,6,8,7,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2032",22,1,0,3,7,1,2,1,1,1,1,1,2,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0
"DISC-CF-2032",22,1,0,3,7,2,2,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2032",22,1,0,3,7,3,2,1,1,1,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2032",22,1,0,3,7,4,2,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2032",22,1,0,3,7,5,2,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2032",22,1,0,3,7,6,2,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2032",22,1,0,3,7,7,2,1,1,1,1,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2033",21,1,0,4,7,1,1,1,2,2,1,1,1,2,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2033",21,1,0,4,7,2,1,1,2,2,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2033",21,1,0,4,7,3,1,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2033",21,1,0,4,7,4,1,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2033",21,1,0,4,7,5,1,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2033",21,1,0,4,7,6,1,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2033",21,1,0,4,7,7,1,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2034",22,1,0,2,7,1,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2034",22,1,0,2,7,2,1,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2034",22,1,0,2,7,3,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2034",22,1,0,2,7,4,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DISC-CF-2034",22,1,0,2,7,5,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2034",22,1,0,2,7,6,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2034",22,1,0,2,7,7,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2035",20,1,1,1,3,1,2,1,1,1,1,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2035",20,1,1,1,3,2,2,1,1,1,1,1,1,2,2,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"DISC-CF-2035",20,1,1,1,3,3,2,1,1,1,1,1,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2035",20,1,1,1,3,4,2,1,1,1,1,1,1,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2035",20,1,1,1,3,5,2,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2035",20,1,1,1,3,6,2,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0
"DISC-CF-2035",20,1,1,1,3,7,2,1,1,1,1,1,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2036",23,1,0,3,5,1,2,2,1,2,1,1,1,1,1,2,1,1,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"DISC-CF-2036",23,1,0,3,5,2,2,2,1,2,1,1,1,1,1,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2036",23,1,0,3,5,3,2,2,1,2,1,1,1,1,1,1,2,0,1,1,0,1,2,0,1,0,0,1,1,0,0,1,0,0,0
"DISC-CF-2036",23,1,0,3,5,4,2,2,1,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2036",23,1,0,3,5,5,2,2,1,2,1,1,1,1,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"DISC-CF-2036",23,1,0,3,5,6,2,2,1,2,1,1,1,1,1,3,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2036",23,1,0,3,5,7,2,2,1,2,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2037",21,0,1,4,8,1,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2037",21,0,1,4,8,2,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2037",21,0,1,4,8,3,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2037",21,0,1,4,8,4,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2037",21,0,1,4,8,5,2,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-2037",21,0,1,4,8,6,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2037",21,0,1,4,8,7,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2038",23,1,0,1,5,1,1,1,1,2,2,1,3,1,1,1,3,0,2,1,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2038",23,1,0,1,5,2,1,1,1,2,2,1,3,1,1,0,2,0,1,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0
"DISC-CF-2038",23,1,0,1,5,3,1,1,1,2,2,1,3,1,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2038",23,1,0,1,5,4,1,1,1,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2038",23,1,0,1,5,5,1,1,1,2,2,1,3,1,1,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2038",23,1,0,1,5,6,1,1,1,2,2,1,3,1,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2038",23,1,0,1,5,7,1,1,1,2,2,1,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2039",21,1,0,2,5,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"DISC-CF-2039",21,1,0,2,5,2,2,2,2,1,1,1,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2039",21,1,0,2,5,3,2,2,2,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"DISC-CF-2039",21,1,0,2,5,4,2,2,2,1,1,1,2,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2039",21,1,0,2,5,5,2,2,2,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2039",21,1,0,2,5,6,2,2,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"DISC-CF-2039",21,1,0,2,5,7,2,2,2,1,1,1,2,1,1,1,0,0,1,0,1,0,0,1,1,0,1,2,0,0,0,0,0,0,0
"DISC-CF-2040",22,1,0,1,5,1,3,3,1,1,1,1,1,1,1,3,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2040",22,1,0,1,5,2,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2040",22,1,0,1,5,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"DISC-CF-2040",22,1,0,1,5,4,3,3,1,1,1,1,1,1,1,1,3,1,1,1,0,0,2,2,1,0,1,0,1,1,1,1,0,1,1
"DISC-CF-2040",22,1,0,1,5,5,3,3,1,1,1,1,1,1,1,1,1,0,2,1,0,0,2,2,1,1,0,1,0,0,1,0,0,0,1
"DISC-CF-2040",22,1,0,1,5,6,3,3,1,1,1,1,1,1,1,2,3,1,2,2,1,3,3,3,1,2,0,2,0,0,1,0,0,0,1
"DISC-CF-2040",22,1,0,1,5,7,3,3,1,1,1,1,1,1,1,1,2,0,1,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2041",23,1,0,3,7,1,1,1,2,2,2,1,2,1,1,2,2,0,3,3,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0
"DISC-CF-2041",23,1,0,3,7,2,1,1,2,2,2,1,2,1,1,2,2,0,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2041",23,1,0,3,7,3,1,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2041",23,1,0,3,7,4,1,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2041",23,1,0,3,7,5,1,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2041",23,1,0,3,7,6,1,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2041",23,1,0,3,7,7,1,1,2,2,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-2042",20,1,0,4,6,1,2,2,2,2,1,1,1,1,1,0,3,0,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0
"DISC-CF-2042",20,1,0,4,6,2,2,2,2,2,1,1,1,1,1,3,3,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0
"DISC-CF-2042",20,1,0,4,6,3,2,2,2,2,1,1,1,1,1,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2042",20,1,0,4,6,4,2,2,2,2,1,1,1,1,1,3,2,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2042",20,1,0,4,6,5,2,2,2,2,1,1,1,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2042",20,1,0,4,6,6,2,2,2,2,1,1,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2042",20,1,0,4,6,7,2,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-2043",21,0,1,2,6,1,2,1,1,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2043",21,0,1,2,6,2,2,1,1,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2043",21,0,1,2,6,3,2,1,1,2,1,1,2,2,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
"DISC-CF-2043",21,0,1,2,6,4,2,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2043",21,0,1,2,6,5,2,1,1,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2043",21,0,1,2,6,6,2,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2043",21,0,1,2,6,7,2,1,1,2,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2044",22,1,0,3,6,1,2,2,1,2,1,1,1,1,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2044",22,1,0,3,6,2,2,2,1,2,1,1,1,1,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2044",22,1,0,3,6,3,2,2,1,2,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2044",22,1,0,3,6,4,2,2,1,2,1,1,1,1,2,0,1,0,1,0,0,3,3,2,3,0,0,3,0,1,0,0,0,0,0
"DISC-CF-2044",22,1,0,3,6,5,2,2,1,2,1,1,1,1,2,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2044",22,1,0,3,6,6,2,2,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DISC-CF-2044",22,1,0,3,6,7,2,2,1,2,1,1,1,1,2,1,3,3,3,3,3,2,3,3,3,3,0,1,0,0,0,0,0,0,0
"DISC-CF-2045",21,1,1,4,8,1,2,2,1,2,1,1,2,1,1,2,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"DISC-CF-2045",21,1,1,4,8,2,2,2,1,2,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2045",21,1,1,4,8,3,2,2,1,2,1,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"DISC-CF-2045",21,1,1,4,8,4,2,2,1,2,1,1,2,1,1,0,0,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0
"DISC-CF-2045",21,1,1,4,8,5,2,2,1,2,1,1,2,1,1,0,0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"DISC-CF-2045",21,1,1,4,8,6,2,2,1,2,1,1,2,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2045",21,1,1,4,8,7,2,2,1,2,1,1,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2046",20,1,1,4,7,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2046",20,1,1,4,7,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2046",20,1,1,4,7,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2046",20,1,1,4,7,4,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2046",20,1,1,4,7,5,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2046",20,1,1,4,7,6,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2046",20,1,1,4,7,7,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2047",21,1,0,6,7,1,2,1,1,1,3,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2047",21,1,0,6,7,2,2,1,1,1,3,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"DISC-CF-2047",21,1,0,6,7,3,2,1,1,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"DISC-CF-2047",21,1,0,6,7,4,2,1,1,1,3,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2047",21,1,0,6,7,5,2,1,1,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2047",21,1,0,6,7,6,2,1,1,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2047",21,1,0,6,7,7,2,1,1,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DISC-CF-2048",20,1,0,6,6,1,3,3,1,1,1,1,1,1,1,3,3,0,0,0,1,0,3,2,2,0,0,1,0,1,0,0,0,0,0
"DISC-CF-2048",20,1,0,6,6,2,3,3,1,1,1,1,1,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2048",20,1,0,6,6,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"DISC-CF-2048",20,1,0,6,6,4,3,3,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DISC-CF-2048",20,1,0,6,6,5,3,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
